"from"	"to"	"Metabolite"
"979"	"ENSG00000156110"	"ENSG00000012660"	"m1045"
"980"	"ENSG00000156110"	"ENSG00000066322"	"m1045"
"981"	"ENSG00000156110"	"ENSG00000118402"	"m1045"
"982"	"ENSG00000156110"	"ENSG00000119915"	"m1045"
"983"	"ENSG00000156110"	"ENSG00000164181"	"m1045"
"984"	"ENSG00000156110"	"ENSG00000170522"	"m1045"
"985"	"ENSG00000156110"	"ENSG00000197977"	"m1045"
"993"	"ENSG00000156110"	"ENSG00000087076"	"m1045"
"994"	"ENSG00000156110"	"ENSG00000099377"	"m1045"
"995"	"ENSG00000156110"	"ENSG00000100867"	"m1045"
"996"	"ENSG00000156110"	"ENSG00000109854"	"m1045"
"997"	"ENSG00000156110"	"ENSG00000121039"	"m1045"
"998"	"ENSG00000156110"	"ENSG00000138400"	"m1045"
"999"	"ENSG00000156110"	"ENSG00000139988"	"m1045"
"1000"	"ENSG00000156110"	"ENSG00000145439"	"m1045"
"1001"	"ENSG00000156110"	"ENSG00000159692"	"m1045"
"1002"	"ENSG00000156110"	"ENSG00000160439"	"m1045"
"1003"	"ENSG00000156110"	"ENSG00000164039"	"m1045"
"1004"	"ENSG00000156110"	"ENSG00000167733"	"m1045"
"1005"	"ENSG00000156110"	"ENSG00000170426"	"m1045"
"1006"	"ENSG00000156110"	"ENSG00000170786"	"m1045"
"1007"	"ENSG00000156110"	"ENSG00000176387"	"m1045"
"1008"	"ENSG00000156110"	"ENSG00000183921"	"m1045"
"1009"	"ENSG00000156110"	"ENSG00000184860"	"m1045"
"1010"	"ENSG00000156110"	"ENSG00000186153"	"m1045"
"1011"	"ENSG00000156110"	"ENSG00000187134"	"m1045"
"1012"	"ENSG00000156110"	"ENSG00000197894"	"m1045"
